scientific_nameID	parent_nameID	accepted_nameID	name_usage	unacceptability_reason	rank_name	taxon_author	unit_name1	unit_name2	unit_name3	unit_name4	geographic_value	origin	referenceID
x4			accepted		Kingdom								
x6	x4		accepted		Phylum								
x8	x6		accepted		Class								
xB	x8		accepted		Order								
1	xB		accepted		Family	Boisduval, 1828							9ee3d0ecd1122fedf127aa3555061d26
2	1		accepted		Subfamily	Le Cerf, 1917							5f98dd5e128cedd51ee3c63b38ef47d3
3	2		accepted		Tribe	Le Cerf, 1917							5f98dd5e128cedd51ee3c63b38ef47d3
4	3		accepted		Genus	Bartel, 1912	Microsphecia						5c898fe319b1d7b073211348a6cba234
5	4		accepted		Species	(Hübner, [1813])	Microsphecia	brosiformis					b0d7066ab6f46aba1ccd1e923936a11d
5-12		5	unaccepted	other, see comments	Species	Le Cerf, 1914	Zenodoxus	dorsalis					c32238823fae13a3317c03d78e8c8170
5-11		5	unaccepted	other, see comments	Species	Hübner, [1813]	Sphinx	brosiformis					b0d7066ab6f46aba1ccd1e923936a11d
5-14		5	unaccepted	other, see comments	Species	Le Cerf, 1914	Zenodoxus	obscura					c32238823fae13a3317c03d78e8c8170
5-13		5	unaccepted	other, see comments	Species	(Le Cerf, 1914)	Microsphecia	dorsalis					c32238823fae13a3317c03d78e8c8170
5-15		5	unaccepted	other, see comments	Form	(Le Cerf, 1914)	Microsphecia	brosiformis					c32238823fae13a3317c03d78e8c8170
6	4		accepted		Species	(Esper, [1789])	Microsphecia	tineiformis					efead4f1aad1303a3961b99eef753ca2
6-19		6	unaccepted	other, see comments	Species	(Rossi, 1794)	Microsphecia	aselliformis					1ef7e4535afa5d1433783185a4e29d7a
6-18		6	unaccepted	other, see comments	Species	Rossi, 1794	Sesia	aselliformis					1ef7e4535afa5d1433783185a4e29d7a
6-17		6	unaccepted	other, see comments	Species	Esper, [1789]	Sphinx	tineiformis					efead4f1aad1303a3961b99eef753ca2
7	3		accepted		Genus	Walker, [1865]	Tinthia						5f897fff4bf1fd6c770a12028b82172c
8	7		accepted		Species	Yang, 1977	Tinthia	beijingana					37044b9bbd9654a3c124d32f8f07fc1f
9	7		accepted		Species	Laštuvka, 1997	Tinthia	mianjangalica					
10	7		accepted		Species	(Moore, 1877)	Tinthia	cuprealis					40928414fbcde1d1345a74bbd26d8b4d
10-25		10	unaccepted	other, see comments	Species	Moore, 1877	Soronia	cuprealis					40928414fbcde1d1345a74bbd26d8b4d
15	7		accepted		Species	Hampson, 1919	Tinthia	xanthospila			Australia	Native	0af616f4f481006e75ff86deb5f3378e
11	7		accepted		Species	(Hampson, 1919)	Tinthia	brachythyra					0af616f4f481006e75ff86deb5f3378e
11-27		11	unaccepted	other, see comments	Species	Hampson, 1919	Trichocerota	brachythyra					0af616f4f481006e75ff86deb5f3378e
12	7		accepted		Species	(Walker, [1865])	Tinthia	cupreipennis					5f897fff4bf1fd6c770a12028b82172c
12-29		12	unaccepted	other, see comments	Species	Walker, [1865]	Aegeria	cupreipennis					5f897fff4bf1fd6c770a12028b82172c
13	7		accepted		Species	Walker, [1865]	Tinthia	varipes					5f897fff4bf1fd6c770a12028b82172c
14	7		accepted		Species	(Pagenstecher, 1900)	Tinthia	ruficollaris			Australia	Native	7ff20b068d3b057554a01ab3fc24fd20
14-32		14	unaccepted	other, see comments	Species	Pagenstecher, 1900	Paranthrene	ruficollaris					7ff20b068d3b057554a01ab3fc24fd20
7-21		7	unaccepted	other, see comments	Genus	Moore, 1877	Soronia						40928414fbcde1d1345a74bbd26d8b4d
140	3		accepted		Genus	Arita & Gorbunov, 2003	Bidentotinthia						cd9b380b8a39c793b3d6d7224e59432e
141	140		accepted		Species	Arita & Gorbunov, 2003	Bidentotinthia	borneana					cd9b380b8a39c793b3d6d7224e59432e
142	3		accepted		Genus	Arita & Gorbunov, 2003	Tarsotinthia						cd9b380b8a39c793b3d6d7224e59432e
143	142		accepted		Species	Arita & Gorbunov, 2003	Tarsotinthia	albogastra					cd9b380b8a39c793b3d6d7224e59432e
16	3		accepted		Genus	Walker, 1856	Sophona						ca7f2426b9c16156473f3df1d287d3d6
17	16		accepted		Species	Eichlin, 1986	Sophona	greenfieldi					d73ce2bac511be479b4ed5c3303b19e9
18	16		accepted		Species	Eichlin, 1986	Sophona	snellingi					d73ce2bac511be479b4ed5c3303b19e9
23	16		accepted		Species	Eichlin, 1986	Sophona	ezodda					d73ce2bac511be479b4ed5c3303b19e9
24	16		accepted		Species	Zukowsky, 1937	Sophona	flavizonata					b0b54ea3fd29dcf6de54a645e1730bfc
25	16		accepted		Species	Eichlin, 1986	Sophona	fusca					d73ce2bac511be479b4ed5c3303b19e9
26	16		accepted		Species	Eichlin, 1986	Sophona	galba					d73ce2bac511be479b4ed5c3303b19e9
19	16		accepted		Species	Eichlin, 1986	Sophona	albibasilaris					d73ce2bac511be479b4ed5c3303b19e9
20	16		accepted		Species	Eichlin, 1986	Sophona	canzona					d73ce2bac511be479b4ed5c3303b19e9
21	16		accepted		Species	(Walker, 1856)	Sophona	ceropaliformis					ca7f2426b9c16156473f3df1d287d3d6
21-43		21	unaccepted	other, see comments	Species	Walker, 1856	Aegeria	ceropaliformis					ca7f2426b9c16156473f3df1d287d3d6
22	16		accepted		Species	(Meyrick, 1930)	Sophona	cyanomyia					d277504b560bf410494df694c61a8146
22-45		22	unaccepted	other, see comments	Species	Meyrick, 1930	Bombosceles	cyanomyia					d277504b560bf410494df694c61a8146
32	16		accepted		Species	(Clarke, 1962)	Sophona	leucoteles					2f3ccf9188ccd2b1ec307b46a2e1d070
32-57		32	unaccepted	other, see comments	Species	Clarke, 1962	Ficivora	leucoteles					2f3ccf9188ccd2b1ec307b46a2e1d070
31	16		accepted		Species	(Le Cerf, 1917)	Sophona	lemoulti					5f98dd5e128cedd51ee3c63b38ef47d3
31-55		31	unaccepted	other, see comments	Species	Le Cerf, 1917	Myrmecosphecia	lemoulti					5f98dd5e128cedd51ee3c63b38ef47d3
34	16		accepted		Species	(Druce, 1889)	Sophona	manoba					8b569efd47918ea4b88f28856e37a925
34-60		34	unaccepted	other, see comments	Species	Druce, 1889	Sincara	manoba					8b569efd47918ea4b88f28856e37a925
33	16		accepted		Species	Eichlin, 1986	Sophona	ludtkei					d73ce2bac511be479b4ed5c3303b19e9
28	16		accepted		Species	Walker, 1856	Sophona	halictipennis					ca7f2426b9c16156473f3df1d287d3d6
27	16		accepted		Species	Eichlin, 1986	Sophona	gilvifasciatus					d73ce2bac511be479b4ed5c3303b19e9
30	16		accepted		Species	Eichlin, 1986	Sophona	hondurasensis					d73ce2bac511be479b4ed5c3303b19e9
29	16		accepted		Species	Eichlin, 1986	Sophona	hoffmanni					d73ce2bac511be479b4ed5c3303b19e9
40	16		accepted		Species	Eichlin, 1986	Sophona	xanthotarsis					d73ce2bac511be479b4ed5c3303b19e9
39	16		accepted		Species	Eichlin, 1986	Sophona	xanthocera					d73ce2bac511be479b4ed5c3303b19e9
42	16		accepted		Species	Eichlin, 1986	Sophona	zukowskyi					d73ce2bac511be479b4ed5c3303b19e9
41	16		accepted		Species	Eichlin, 1986	Sophona	yucatanensis					d73ce2bac511be479b4ed5c3303b19e9
36	16		accepted		Species	Kallies & Riefenstahl, 1999	Sophona	pedipennula					a5d217dd9cf1015a51aab710a867a5d6
35	16		accepted		Species	Eichlin, 1986	Sophona	panzona					d73ce2bac511be479b4ed5c3303b19e9
38	16		accepted		Species	(Druce, 1883)	Sophona	tabogana					923b5e7585bfa49f57bbea04af76c92a
38-65		38	unaccepted	other, see comments	Species	Druce, 1883	Aegeria	tabogana					923b5e7585bfa49f57bbea04af76c92a
37	16		accepted		Species	Kallies & Riefenstahl, 1999	Sophona	piperi					a5d217dd9cf1015a51aab710a867a5d6
16-35		16	unaccepted	other, see comments	Genus	Le Cerf, 1917	Myrmecosphecia						5f98dd5e128cedd51ee3c63b38ef47d3
16-36		16	unaccepted	other, see comments	Genus	Meyrick, 1930	Bombosceles						d277504b560bf410494df694c61a8146
16-37		16	unaccepted	other, see comments	Genus	Clarke, 1962	Ficivora						2f3ccf9188ccd2b1ec307b46a2e1d070
43	3		accepted		Genus	Grote & Robinson, 1868	Zenodoxus						c952ce626912a36f057a1a9f6663d70c
49	43		accepted		Species	Engelhardt, 1946	Zenodoxus	rubens					ebd59616894a885b226ab80df54fcc37
49-85		49	unaccepted	other, see comments	Form	Engelhardt, 1946	Zenodoxus	rubens					ebd59616894a885b226ab80df54fcc37
50	43		accepted		Species	Engelhardt, 1946	Zenodoxus	sidalceae			North America	Native	ebd59616894a885b226ab80df54fcc37
47	43		accepted		Species	Beutenmüller, 1897	Zenodoxus	mexicanus					ba93f189fd91476afe6f022fd96eb0a3
48	43		accepted		Species	(Neumoegen, 1891)	Zenodoxus	palmii					82ae8d2569d501979ee91cd8b49c61f6
48-78		48	unaccepted	other, see comments	Species	Neumoegen, 1891	Larunda	palmii					82ae8d2569d501979ee91cd8b49c61f6
48-79		48	unaccepted	other, see comments	Species	Dalla Torre, 1925	Paranthrene	palmiana					d82db18d3c54ca66cc783e0a56b3a651
48-83		48	unaccepted	other, see comments	Form	Engelhardt, 1946	Zenodoxus	palmii					ebd59616894a885b226ab80df54fcc37
48-82		48	unaccepted	other, see comments	Form	Engelhardt, 1946	Zenodoxus	palmii					ebd59616894a885b226ab80df54fcc37
48-81		48	unaccepted	other, see comments	Species	Engelhardt, 1946	Zenodoxus	wissadulae					ebd59616894a885b226ab80df54fcc37
48-80		48	unaccepted	other, see comments	Species	(Dalla Torre, 1925)	Zenodoxus	palmiana					d82db18d3c54ca66cc783e0a56b3a651
45	43		accepted		Species	Edwards, 1881	Zenodoxus	heucherae			North America	Native	0de08cf2d80126557d556c8a3b090a17
45-74		45	unaccepted	other, see comments	Species	Edwards, 1881	Zenodoxus	potentillae					0de08cf2d80126557d556c8a3b090a17
46	43		accepted		Species	Grote & Robinson, 1868	Zenodoxus	maculipes			North America	Native	c952ce626912a36f057a1a9f6663d70c
44	43		accepted		Species	Edwards, 1881	Zenodoxus	canescens			North America	Native	0de08cf2d80126557d556c8a3b090a17
44-72		44	unaccepted	other, see comments	Form	Engelhardt, 1946	Zenodoxus	canescens					ebd59616894a885b226ab80df54fcc37
58	3		accepted		Genus	Le Cerf, 1911	Paranthrenopsis						616261547947e2bd26a947194b3e53ad
65	58		accepted		Species	(Matsumura, 1931)	Paranthrenopsis	taiwanellus					1139acd155eb0df739629a3d4bc560a5
65-109		65	unaccepted	other, see comments	Species	Matsumura, 1931	Zenodoxus	taiwanellus					1139acd155eb0df739629a3d4bc560a5
64	58		accepted		Species	Gorbunov & Arita, 2000	Paranthrenopsis	siniaevi					618db0b3699b6f641860805058c131b6
63	58		accepted		Species	Gorbunov, 2022	Paranthrenopsis	sichuanensis					eb39f83e9c50b9af4d7218add6919b85
62	58		accepted		Species	(Strand, [1916])	Paranthrenopsis	polishana					c9b14de77f283f2c0720affa8007f14c
62-105		62	unaccepted	other, see comments	Species	Strand, [1916]	Oligophlebiella	polishana					c9b14de77f283f2c0720affa8007f14c
61	58		accepted		Species	Kallies & Arita, 2001	Paranthrenopsis	flaviventris					d477c9d7ba2f215312f4a0b7e65badb0
60	58		accepted		Species	Wang & Yang, 2002	Paranthrenopsis	flavitaenia					620e21820e01f30bf41aeb49010322d9
59	58		accepted		Species	(Butler, 1878)	Paranthrenopsis	editha					86a1f656282f560903bcb97e99277322
59-101		59	unaccepted	other, see comments	Species	Le Cerf, 1911	Paranthrenopsis	harmandi					616261547947e2bd26a947194b3e53ad
59-100		59	unaccepted	other, see comments	Species	Butler, 1878	Tinthia	editha					86a1f656282f560903bcb97e99277322
58-98		58	unaccepted	other, see comments	Genus	Strand, [1916]	Oligophlebiella						c9b14de77f283f2c0720affa8007f14c
51	3		accepted		Genus	Strand, [1913]	Conopsia						6ea16b68e88d06b7e351e2408feb0833
57	51		accepted		Species	Strand, [1913]	Conopsia	terminiflava			Africa	Native	6ea16b68e88d06b7e351e2408feb0833
55	51		accepted		Species	(Meyrick, 1930)	Conopsia	phoenosoma			Africa	Native	24afbcf888b7ef3b580cb2dc5df4439e
55-94		55	unaccepted	other, see comments	Species	Meyrick, 1930	Trichocerota	phoenosoma					24afbcf888b7ef3b580cb2dc5df4439e
56	51		accepted		Species	Sáfián & Bartsch, 2018	Conopsia	puehringeri			Africa	Native	041595d8d9d45b79d8cb8dc8e417ff7e
53	51		accepted		Species	Kallies, 2000	Conopsia	flavimacula			Africa	Native	57a589ea418e6a46676ab3dfe4223e4a
54	51		accepted		Species	(Durrant, 1914)	Conopsia	lambornella			Africa	Native	84e3c473f65662afdafbd31342a7ee0b
54-92		54	unaccepted	other, see comments	Species	Durrant, 1914	Tinthia	lambornella					84e3c473f65662afdafbd31342a7ee0b
52	51		accepted		Species	(Le Cerf, 1917)	Conopsia	bicolor			Africa	Native	5f98dd5e128cedd51ee3c63b38ef47d3
52-89		52	unaccepted	other, see comments	Species	Le Cerf, 1917	Zenodoxus	bicolor					5f98dd5e128cedd51ee3c63b38ef47d3
66	3		accepted		Genus	Bryk, 1947	Entrichella						d1a3b86b2ae5f74ca3a4ec5977a87d11
74	66		accepted		Species	Petersen, 2001	Entrichella	hreblayi					300f934ce2e369a8ac642084a4ad596f
73	66		accepted		Species	(Arita & Gorbunov, 1995)	Entrichella	gorapani					03f6ebe129c9f1ae0bf9ccc16ad8aa0c
73-125		73	unaccepted	other, see comments	Species	Arita & Gorbunov, 1995	Trichocerota	gorapani					03f6ebe129c9f1ae0bf9ccc16ad8aa0c
72	66		accepted		Species	(Xu & Liu, 1992)	Entrichella	fuscus					ef2fa41a0862d139045f092592e967e9
72-123		72	unaccepted	other, see comments	Species	Xu & Liu, 1992	Zenodoxus	fuscus					ef2fa41a0862d139045f092592e967e9
71	66		accepted		Species	(Meyrick, 1926)	Entrichella	erythranches					9e93a51ceac7826e7191a416c28f859e
71-121		71	unaccepted	other, see comments	Species	Meyrick, 1926	Trichocerota	erythranches					9e93a51ceac7826e7191a416c28f859e
70	66		accepted		Species	(Arita, 1993)	Entrichella	yakushimaensis					549f53436abedebb59b4ee4214ee7389
70-119		70	unaccepted	other, see comments	Species	Arita, 1993	Trichocerota	yakushimaensis					549f53436abedebb59b4ee4214ee7389
69	66		accepted		Species	Bryk, 1947	Entrichella	pogonias					d1a3b86b2ae5f74ca3a4ec5977a87d11
68	66		accepted		Species	(Yano, 1960)	Entrichella	esakii					cf1f55d6a702b0f19575a3e0a8c9d7fa
68-116		68	unaccepted	other, see comments	Species	Yano, 1960	Zenodoxus	esakii					cf1f55d6a702b0f19575a3e0a8c9d7fa
67	66		accepted		Species	(Butler, 1878)	Entrichella	constricta					86a1f656282f560903bcb97e99277322
67-114		67	unaccepted	other, see comments	Species	(Matsumura, 1931)	Entrichella	shakojianus					1139acd155eb0df739629a3d4bc560a5
67-113		67	unaccepted	other, see comments	Species	Matsumura, 1931	Zenodoxus	shakojianus					1139acd155eb0df739629a3d4bc560a5
67-112		67	unaccepted	other, see comments	Species	Butler, 1878	Tinthia	constricta					86a1f656282f560903bcb97e99277322
75	66		accepted		Species	(Yano, 1960)	Entrichella	issikii					cf1f55d6a702b0f19575a3e0a8c9d7fa
75-128		75	unaccepted	other, see comments	Species	Yano, 1960	Zenodoxus	issikii					cf1f55d6a702b0f19575a3e0a8c9d7fa
76	66		accepted		Species	(Walker, 1856)	Entrichella	leiaeformis					ca7f2426b9c16156473f3df1d287d3d6
76-130		76	unaccepted	other, see comments	Species	Walker, 1856	Aegeria	leiaeformis					ca7f2426b9c16156473f3df1d287d3d6
77	66		accepted		Species	(Meyrick, 1926)	Entrichella	linozona					9e93a51ceac7826e7191a416c28f859e
77-132		77	unaccepted	other, see comments	Species	Meyrick, 1926	Trichocerota	linozona					9e93a51ceac7826e7191a416c28f859e
78	66		accepted		Species	(Xu & Liu, 1993)	Entrichella	meilinensis					58a5b3570d1510aa1d554a72d5f7a3e4
78-134		78	unaccepted	other, see comments	Species	Xu & Liu, 1993	Zenodoxus	meilinensis					58a5b3570d1510aa1d554a72d5f7a3e4
79	66		accepted		Species	(Xu & Liu, 1993)	Entrichella	simifuscus					58a5b3570d1510aa1d554a72d5f7a3e4
79-136		79	unaccepted	other, see comments	Species	Xu & Liu, 1993	Zenodoxus	simifuscus					58a5b3570d1510aa1d554a72d5f7a3e4
80	66		accepted		Species	Kallies & Arita, 2001	Entrichella	tricolor					d477c9d7ba2f215312f4a0b7e65badb0
81	66		accepted		Species	(Yano, 1960)	Entrichella	trifasciatus					cf1f55d6a702b0f19575a3e0a8c9d7fa
81-139		81	unaccepted	other, see comments	Species	Yano, 1960	Zenodoxus	trifasciatus					cf1f55d6a702b0f19575a3e0a8c9d7fa
82	66		accepted		Species	(Liang & Hsu, 2017)	Entrichella	woodstocki					ba6b1e0ed15a9704bd2e0663e45f6307
82-141		82	unaccepted	other, see comments	Species	Liang & Hsu, 2017	Ceratocorema	woodstocki					ba6b1e0ed15a9704bd2e0663e45f6307
83	3		accepted		Genus	Gorbunov, 2001	Negotinthia						23df5a1edc3c2b30626b6a06b91d1fe1
84	83		accepted		Species	Gorbunov, 2019	Negotinthia	efetovi					8c26c8ce09977980d0ee5c2dee0729ae
85	83		accepted		Species	(Mann, 1864)	Negotinthia	hoplisiformis					996616630609c8bfe57b00895bf4591c
85-145		85	unaccepted	other, see comments	Species	Mann, 1864	Paranthrene	hoplisiformis					996616630609c8bfe57b00895bf4591c
86	83		accepted		Species	(Herrich-Schäffer, [1846])	Negotinthia	myrmosaeformis					8b5fa778827a53f3704a2461c23c744a
87	86		accepted		Subspecies	(Herrich-Schäffer, [1846])	Negotinthia	myrmosaeformis					8b5fa778827a53f3704a2461c23c744a
87-149		87	unaccepted	other, see comments	Species	Staudinger, 1856	Paranthrene	myrmosiformis					50a4b4817ded596a70d5004d2c45c3aa
87-150		87	unaccepted	other, see comments	Species	(Staudinger, 1856)	Negotinthia	myrmosiformis					50a4b4817ded596a70d5004d2c45c3aa
88	86		accepted		Subspecies	(Staudinger, 1870)	Negotinthia	myrmosaeformis					712a8957bad5e56d76e1d12856ed5ebf
88-152		88	unaccepted	other, see comments	Species	Staudinger, 1870	Paranthrene	cingulata					712a8957bad5e56d76e1d12856ed5ebf
86-147		86	unaccepted	other, see comments	Species	Herrich-Schäffer, [1846]	Paranthrena	myrmosaeformis					8b5fa778827a53f3704a2461c23c744a
89	3		accepted		Genus	Hampson, [1893]	Trichocerota						3891d1ba67171310700782778d36bb48
90	89		accepted		Species	(Arita & Gorbunov, 1995)	Trichocerota	alectra					03f6ebe129c9f1ae0bf9ccc16ad8aa0c
90-155		90	unaccepted	other, see comments	Species	Arita & Gorbunov, 1995	Tinthia	alectra					03f6ebe129c9f1ae0bf9ccc16ad8aa0c
92	89		accepted		Species	Meyrick, 1926	Trichocerota	diplotima					9e93a51ceac7826e7191a416c28f859e
91	89		accepted		Species	Meyrick, 1926	Trichocerota	antigama					9e93a51ceac7826e7191a416c28f859e
94	89		accepted		Species	Hampson, 1919	Trichocerota	fulvistriga					0af616f4f481006e75ff86deb5f3378e
93	89		accepted		Species	Arita & Gorbunov, 2002	Trichocerota	formosana					23392ce48ae6b45ac93888aede94213f
96	89		accepted		Species	Kallies & Arita, 2001	Trichocerota	melli					d477c9d7ba2f215312f4a0b7e65badb0
95	89		accepted		Species	Hampson, 1919	Trichocerota	intervenata					0af616f4f481006e75ff86deb5f3378e
98	89		accepted		Species	Hampson, 1919	Trichocerota	radians					0af616f4f481006e75ff86deb5f3378e
97	89		accepted		Species	Le Cerf, 1916	Trichocerota	proxima					b87b5594458483a1bcc561c1b958dd70
100	89		accepted		Species	Hampson, [1893]	Trichocerota	ruficincta					3891d1ba67171310700782778d36bb48
99	89		accepted		Species	(Xu & Liu, 1993)	Trichocerota	rubripectus					58a5b3570d1510aa1d554a72d5f7a3e4
99-165		99	unaccepted	other, see comments	Species	Xu & Liu, 1993	Zenodoxus	rubripectus					58a5b3570d1510aa1d554a72d5f7a3e4
102	89		accepted		Species	(Xu & Liu, 1993)	Trichocerota	tianpingensis					58a5b3570d1510aa1d554a72d5f7a3e4
102-170		102	unaccepted	other, see comments	Species	Xu & Liu, 1993	Zenodoxus	tianpingensis					58a5b3570d1510aa1d554a72d5f7a3e4
101	89		accepted		Species	(Le Cerf, 1916)	Trichocerota	spilogastra					b87b5594458483a1bcc561c1b958dd70
101-168		101	unaccepted	other, see comments	Species	Le Cerf, 1916	Tinthia	spilogastra					b87b5594458483a1bcc561c1b958dd70
103	89		accepted		Species	Hampson, 1900	Trichocerota	univitta					74b6543207034b69f693b42392c268de
104	3		accepted		Genus	Hampson, 1919	Paradoxecia						0af616f4f481006e75ff86deb5f3378e
106	104		accepted		Species	Yu & Kallies, 2019	Paradoxecia	beibengensis					aae52b6d56951cccfa9cb13ad7b85243
105	104		accepted		Species	(Walker, [1865])	Paradoxecia	gravis					5f897fff4bf1fd6c770a12028b82172c
105-176		105	unaccepted	other, see comments	Species	Lieu, 1935	Paradoxecia	pieli					ce212551c41cd48b5acfa46d5c5929a4
105-175		105	unaccepted	other, see comments	Species	Walker, [1865]	Aegeria	gravis					5f897fff4bf1fd6c770a12028b82172c
109	104		accepted		Species	Gorbunov & Arita, 1997	Paradoxecia	fukiensis					ebbf683cc989e2309e097dac59e499ff
110	104		accepted		Species	Kallies & Arita, 2001	Paradoxecia	karubei					d477c9d7ba2f215312f4a0b7e65badb0
107	104		accepted		Species	Arita, Kimura & Owada, 2009	Paradoxecia	chura					a2cb1abfa0478605d35adcee4ff9f994
108	104		accepted		Species	(Hampson, 1919)	Paradoxecia	dizona					0af616f4f481006e75ff86deb5f3378e
108-180		108	unaccepted	other, see comments	Species	Hampson, 1919	Trichocerota	dizona					0af616f4f481006e75ff86deb5f3378e
113	104		accepted		Species	(Bryk, 1947)	Paradoxecia	myrmekomorpha					d1a3b86b2ae5f74ca3a4ec5977a87d11
113-186		113	unaccepted	other, see comments	Species	Bryk, 1947	Paranthrenina	myrmekomorpha					d1a3b86b2ae5f74ca3a4ec5977a87d11
113-187		113	unaccepted	other, see comments	Species	Bryk, 1947	Paradoxecia	myrmecomorpha					d1a3b86b2ae5f74ca3a4ec5977a87d11
114	104		accepted		Species	Yu & Kallies, 2019	Paradoxecia	polyzona					aae52b6d56951cccfa9cb13ad7b85243
111	104		accepted		Species	Yu & Arita, 2019	Paradoxecia	kishidai					18f4d055a63e2da4f80e6fa7e94ef9d0
112	104		accepted		Species	Kallies & Arita, 2001	Paradoxecia	luteocincta					d477c9d7ba2f215312f4a0b7e65badb0
117	104		accepted		Species	Arita & Gorbunov, 2001	Paradoxecia	taiwana					26020d2c91ae5895c0a023647ae2f6a5
118	104		accepted		Species	Kallies & Arita, 2001	Paradoxecia	tristis					d477c9d7ba2f215312f4a0b7e65badb0
115	104		accepted		Species	Kallies, 2002	Paradoxecia	radiata					25bd5a5a8a26b6ac814d1b62287c22a4
116	104		accepted		Species	Arita & Gorbunov, 2001	Paradoxecia	similis					26020d2c91ae5895c0a023647ae2f6a5
119	104		accepted		Species	Gorbunov, 2021	Paradoxecia	tuzovi					a66654aaf69fa40958f77cde9b6a6491
120	104		accepted		Species	Gorbunov & Arita, 1997	Paradoxecia	vietnamica					ebbf683cc989e2309e097dac59e499ff
104-173		104	unaccepted	other, see comments	Genus	Bryk, 1947	Paranthrenina						d1a3b86b2ae5f74ca3a4ec5977a87d11
121	3		accepted		Genus	Bryk, 1947	Rectala						d1a3b86b2ae5f74ca3a4ec5977a87d11
122	121		accepted		Species	Bryk, 1947	Rectala	asyliformis					d1a3b86b2ae5f74ca3a4ec5977a87d11
123	121		accepted		Species	Kallies & Arita, 2001	Rectala	magnifica					d477c9d7ba2f215312f4a0b7e65badb0
124	3		accepted		Genus	Walker, 1862	Tyrictaca						baf8a9b60bed7b2142efcf39e4e667b9
126	124		accepted		Species	Walker, 1862	Tyrictaca	apicalis					baf8a9b60bed7b2142efcf39e4e667b9
125	124		accepted		Species	Meyrick, 1927	Tyrictaca	antiphanopa					7fb3a349c6f7062ccca1076c91f3ba32
130	124		accepted		Species	(Hampson, [1893])	Tyrictaca	postcristatum					3891d1ba67171310700782778d36bb48
130-210		130	unaccepted	other, see comments	Species	Hampson, [1893]	Ceratocorema	postcristatum					3891d1ba67171310700782778d36bb48
129	124		accepted		Species	(Meyrick, 1926)	Tyrictaca	mesatma					9e93a51ceac7826e7191a416c28f859e
129-208		129	unaccepted	other, see comments	Species	Meyrick, 1926	Tinthia	mesatma					9e93a51ceac7826e7191a416c28f859e
128	124		accepted		Species	(Kallies & Arita, 2001)	Tyrictaca	hyalina					d477c9d7ba2f215312f4a0b7e65badb0
128-206		128	unaccepted	other, see comments	Species	Kallies & Arita, 2001	Ceratocorema	hyalina					d477c9d7ba2f215312f4a0b7e65badb0
127	124		accepted		Species	(Meyrick, 1926)	Tyrictaca	cymbalistis					9e93a51ceac7826e7191a416c28f859e
127-204		127	unaccepted	other, see comments	Species	Meyrick, 1926	Tinthia	cymbalistis					9e93a51ceac7826e7191a416c28f859e
133	124		accepted		Species	(Kallies & Arita, 2001)	Tyrictaca	yoshiyasui					d477c9d7ba2f215312f4a0b7e65badb0
133-215		133	unaccepted	other, see comments	Species	Kallies & Arita, 2001	Ceratocorema	yoshiyasui					d477c9d7ba2f215312f4a0b7e65badb0
132	124		accepted		Species	(Hampson, 1919)	Tyrictaca	semihyalina					0af616f4f481006e75ff86deb5f3378e
132-213		132	unaccepted	other, see comments	Species	Hampson, 1919	Neotinthia	semihyalina					0af616f4f481006e75ff86deb5f3378e
131	124		accepted		Species	Gorbunov, 2022	Tyrictaca	pulchra					669f9a278489d75e5b4b713f96834f12
124-199		124	unaccepted	other, see comments	Genus	Hampson, [1893]	Ceratocorema						3891d1ba67171310700782778d36bb48
124-200		124	unaccepted	other, see comments	Genus	Hampson, 1919	Neotinthia						0af616f4f481006e75ff86deb5f3378e
134	3		accepted		Genus	Bryk, 1947	Caudicornia						d1a3b86b2ae5f74ca3a4ec5977a87d11
139	134		accepted		Species	Bryk, 1947	Caudicornia	xanthopimpla					d1a3b86b2ae5f74ca3a4ec5977a87d11
138	134		accepted		Species	Kallies & Arita, 2001	Caudicornia	tonkinensis					d477c9d7ba2f215312f4a0b7e65badb0
137	134		accepted		Species	(Xu & Liu, 1992)	Caudicornia	flavus					ef2fa41a0862d139045f092592e967e9
136	134		accepted		Species	(Hampson, 1919)	Caudicornia	flavicincta					0af616f4f481006e75ff86deb5f3378e
136-220		136	unaccepted	other, see comments	Species	Hampson, 1919	Zenodoxus	flavicincta					0af616f4f481006e75ff86deb5f3378e
135	134		accepted		Species	(Hampson, 1919)	Caudicornia	aurantia					0af616f4f481006e75ff86deb5f3378e
135-218		135	unaccepted	other, see comments	Species	Hampson, 1919	Zenodoxus	aurantia					0af616f4f481006e75ff86deb5f3378e
3-8		3	unaccepted	other, see comments	Tribe	MacKay, 1968							c06b42a4f3f8918286770dbb683da07b
144	2		accepted		Tribe	Naumann, 1971							8d5a8bfa68e3bf0ef3cffa4286da05df
145	144		accepted		Genus	Dehne, 1850	Pennisetia						02eff50d634bab164fc24b25b6fcdd99
154	145		accepted		Species	(Staudinger, 1887)	Pennisetia	pectinata					3f742a7b65c16150633e40c7cf5504d1
154-246		154	unaccepted	other, see comments	Species	Staudinger, 1887	Bembecia	pectinata					3f742a7b65c16150633e40c7cf5504d1
153	145		accepted		Species	Arita, 1992	Pennisetia	insulicola					aa41fe4f3afb587e5eaf669ef6b09e21
147	145		accepted		Species	(Leech, [1889])	Pennisetia	fixseni					966b43adb267e0e1f38897c6ba6d9acd
148	147		accepted		Subspecies	(Leech, [1889])	Pennisetia	fixseni					966b43adb267e0e1f38897c6ba6d9acd
